Node_1,Node_2,Node_3,Node_4,Rain,rain_id
0.82531464,0.14721595,0.2220087,0.13783187,0.0,3
0.82247823,0.14323656,0.218779,0.13641243,0.0,3
0.8190373,0.13861053,0.2145521,0.13523331,0.0,3
0.8152825,0.13364358,0.20989667,0.13376835,0.0,3
0.81140226,0.12871727,0.20495433,0.13167326,0.0,3
0.807353,0.12396196,0.19980939,0.12888262,0.0,3
0.8023925,0.11943112,0.1945325,0.12556756,0.0,3
0.79681623,0.11522017,0.18920256,0.12199175,0.0,3
0.79117805,0.1113639,0.18390292,0.118276164,0.0,3
0.78587216,0.10774567,0.17870799,0.11454863,0.0,3
0.7806427,0.10428095,0.17356962,0.11098833,0.0,3
0.77550226,0.10100654,0.16857396,0.10761828,0.0,3
0.7702985,0.097942114,0.16389568,0.104432374,0.0,3
0.76477075,0.09509914,0.159478,0.10140841,0.0,3
0.7595859,0.09244437,0.15519324,0.098515086,0.0,3
0.75465935,0.08993339,0.15110734,0.09577098,0.0,3
0.74976844,0.08755492,0.14730021,0.09324961,0.0,3
0.7449741,0.08530875,0.14376377,0.09092808,0.0,3
0.7405865,0.0831887,0.14038996,0.08873625,0.0,3
0.73628455,0.08118852,0.13708298,0.08664428,0.0,3
0.7322169,0.07930401,0.13385949,0.08463119,0.0,3
0.72844857,0.077489346,0.13073765,0.0826902,0.0,3
0.7247706,0.07575167,0.12777926,0.08079558,0.0,3
0.7213194,0.074122936,0.12498405,0.07895644,0.0,3
0.71802217,0.07256784,0.12232506,0.07719773,0.0,3
0.714819,0.07107112,0.11973797,0.07555211,0.0,3
0.71176106,0.06963179,0.11724166,0.07402862,0.0,3
0.7088782,0.06825058,0.11477981,0.07258614,0.0,3
0.70607656,0.06692943,0.11240879,0.071214534,0.0,3
0.70335853,0.06566806,0.11015146,0.06991121,0.0,3
0.70074314,0.06446495,0.10796476,0.06864964,0.0,3
0.6982117,0.0633098,0.10586242,0.067407824,0.0,3
0.6957584,0.06216315,0.10389043,0.06618806,0.0,3
0.693415,0.061033905,0.101977415,0.064999126,0.0,3
0.69119775,0.059931584,0.100148015,0.06384719,0.0,3
0.68907493,0.05885728,0.09837618,0.06273019,0.0,3
0.6870448,0.057812545,0.09665815,0.06164931,0.0,3
0.6850963,0.05681343,0.09496586,0.060607277,0.0,3
0.6832039,0.055868942,0.093289874,0.05960639,0.0,3
0.6813757,0.054957706,0.091652185,0.058638297,0.0,3
0.67962134,0.054075047,0.0900447,0.057702713,0.0,3
0.67792845,0.053220794,0.0885208,0.05681914,0.0,3
0.6762804,0.052394122,0.08702735,0.05598947,0.0,3
0.67467934,0.051594134,0.08559694,0.055188708,0.0,3
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,4
0.000231107,0.001960121,0.000714486,9.9123135e-05,12.0,4
0.00163658,0.007762305,0.002650028,0.001453351,0.0,4
0.002974994,0.012610531,0.004001233,0.003302866,0.0,4
0.004156999,0.015493389,0.005305118,0.004919275,0.0,4
0.005265933,0.016811833,0.006598873,0.006427567,0.0,4
0.006320017,0.017174814,0.007839601,0.007860365,0.0,4
0.007322797,0.017024493,0.009055134,0.00922571,0.0,4
0.008294328,0.016614433,0.010226326,0.010507821,0.0,4
0.009264653,0.016597357,0.011555813,0.011622551,12.0,4
0.010440541,0.01919345,0.013368199,0.01272691,0.0,4
0.011885665,0.022298038,0.015490131,0.013880381,0.0,4
0.013490159,0.024066854,0.017837785,0.015031543,0.0,4
0.015195473,0.02502743,0.020355495,0.01616333,0.0,4
0.01703771,0.025891008,0.023000887,0.017245004,0.0,4
0.01912586,0.026985686,0.025691375,0.018265197,0.0,4
0.021685522,0.02870201,0.028506016,0.019256005,12.0,4
0.025047347,0.032763544,0.031751804,0.020532047,0.0,4
0.02909981,0.03686747,0.035338588,0.022211585,0.0,4
0.03339511,0.039526496,0.03913837,0.024080116,0.0,4
0.037617672,0.04143007,0.04304973,0.026041277,0.0,4
0.041750804,0.04320174,0.04671853,0.027983539,0.0,4
0.045877006,0.04501784,0.05001126,0.029817833,0.0,4
0.05002427,0.04712907,0.053078834,0.03150554,12.0,4
0.054151032,0.05084994,0.05632112,0.03328845,0.0,4
0.05819045,0.054274034,0.059882566,0.03529383,12.0,4
0.06237189,0.05842133,0.06403933,0.037624158,0.0,4
0.06702454,0.06128131,0.068413675,0.040225036,0.0,4
0.07236031,0.0629561,0.07268829,0.042750433,0.0,4
0.078379236,0.06490501,0.07689372,0.045007635,12.0,4
0.084817134,0.0689194,0.0814744,0.047406316,0.0,4
0.091102704,0.0720433,0.086393446,0.050434284,0.0,4
0.096902944,0.07389389,0.091130786,0.053895786,0.0,4
0.1025486,0.07587155,0.09531257,0.057447996,12.0,4
0.10816438,0.079609275,0.0995528,0.061036278,0.0,4
0.11350716,0.082129695,0.10397766,0.06455726,0.0,4
0.11769851,0.0833113,0.10777415,0.06751818,0.0,4
0.12205472,0.08416764,0.11072411,0.06969891,0.0,4
0.12725262,0.08480986,0.11319161,0.07138066,0.0,4
0.13179855,0.085041456,0.115271024,0.072974294,0.0,4
0.13556011,0.08477596,0.11665954,0.074541956,0.0,4
0.13870858,0.08405545,0.117386945,0.07582272,0.0,4
0.14124246,0.08328317,0.11766188,0.07663889,12.0,4
0.15363754,0.08375456,0.117927365,0.07721475,0.0,4
0.17290203,0.08329952,0.118256465,0.07784237,0.0,4
0.21034852,0.08202625,0.11850243,0.07834458,0.0,4
0.26677957,0.08082171,0.118574455,0.0786198,0.0,4
0.2386255,0.07982912,0.11860276,0.07885284,0.0,4
0.3028305,0.078880824,0.1183757,0.0790744,0.0,4
0.3155329,0.07786733,0.11771448,0.07903082,0.0,4
0.31697136,0.07710685,0.116844736,0.07853307,12.0,4
0.37451255,0.07787085,0.116201065,0.07781098,0.0,4
0.346687,0.07842446,0.11595009,0.07721526,12.0,4
0.40753385,0.080264784,0.11648005,0.07695089,0.0,4
0.39436397,0.08154203,0.11778331,0.077109836,12.0,4
0.4271365,0.08423121,0.12010142,0.07781343,0.0,4
0.43664852,0.086032726,0.12271134,0.07911662,0.0,4
0.4495429,0.087273166,0.12516677,0.08063903,0.0,4
0.48898497,0.08874723,0.12751222,0.082106054,0.0,4
0.48937413,0.09024106,0.12965813,0.08347071,0.0,4
0.49902922,0.091360934,0.13114055,0.084519655,0.0,4
0.55126894,0.09190568,0.13177027,0.084926896,0.0,4
0.51314735,0.09183631,0.13177261,0.084686585,0.0,4
0.5692555,0.091186985,0.13127032,0.084099546,0.0,4
0.57997,0.09002514,0.13045014,0.08350304,0.0,4
0.5885214,0.08842253,0.12941635,0.08310036,0.0,4
0.6035952,0.08683276,0.12838458,0.08293549,12.0,4
0.61509347,0.08650112,0.12770042,0.08309468,0.0,4
0.6408478,0.085321695,0.12721679,0.083503634,0.0,4
0.64132035,0.08362136,0.12666318,0.08372322,0.0,4
0.64815545,0.08216637,0.12597735,0.08360589,0.0,4
0.6678668,0.080999196,0.12528831,0.08334745,0.0,4
0.6632643,0.07996755,0.12434505,0.082964264,0.0,4
0.67353225,0.078932,0.12305886,0.082262635,0.0,4
0.6824425,0.0782767,0.12172374,0.08116265,12.0,4
0.67673343,0.07914498,0.12083411,0.08000149,0.0,4
0.68602,0.0792623,0.1202533,0.07906764,0.0,4
0.6893572,0.07874234,0.11975496,0.078216314,0.0,4
0.6879741,0.07829061,0.11927226,0.07742765,0.0,4
0.6863541,0.0779955,0.118946895,0.07690484,0.0,4
0.68884176,0.07768154,0.11856416,0.07669189,0.0,4
0.6905119,0.07721903,0.117919624,0.07654997,0.0,4
0.6881589,0.07658141,0.11705055,0.07621663,0.0,4
0.6887574,0.07579131,0.11601489,0.07561724,0.0,4
0.6890999,0.07487348,0.11480509,0.074811324,0.0,4
0.68751657,0.07385014,0.11350286,0.073892914,0.0,4
0.68678415,0.07273482,0.11215147,0.07294125,0.0,4
0.68548024,0.071551524,0.11074022,0.07200863,0.0,4
0.6850962,0.07028497,0.1092519,0.07112398,0.0,4
0.6839106,0.068943985,0.10769683,0.070291005,0.0,4
0.6831237,0.06756044,0.10609429,0.0694846,0.0,4
0.6821957,0.06616584,0.10447569,0.06866866,0.0,4
0.6806918,0.06478728,0.10288073,0.06781734,0.0,4
0.6796771,0.06343776,0.10133043,0.06691563,0.0,4
0.6780758,0.06209148,0.099776715,0.06595954,0.0,4
0.6769127,0.060770545,0.09817139,0.064954266,0.0,4
0.6755768,0.05949362,0.09656324,0.06391132,0.0,4
0.67437935,0.058264434,0.09496371,0.06284065,0.0,4
0.6732102,0.057085205,0.09334555,0.06175743,0.0,4
0.6717783,0.055959236,0.09172301,0.060679622,0.0,4
0.6706729,0.054900076,0.09011807,0.059623893,0.0,4
0.66925853,0.05390294,0.08854864,0.05858907,0.0,4
0.6680091,0.05293948,0.08702112,0.057574864,0.0,4
0.6667933,0.05200459,0.08553659,0.056606613,0.0,4
0.6655182,0.05109585,0.08414014,0.055671994,0.0,4
0.6644219,0.05021661,0.08282307,0.054755375,0.0,4
0.6631232,0.04968161,0.08162421,0.05385961,12.0,4
0.6620828,0.05065918,0.08089138,0.0530761,0.0,4
0.66106075,0.051455755,0.080469444,0.052537907,0.0,4
0.6604559,0.051789727,0.08042564,0.052186046,12.0,4
0.6602705,0.05391892,0.080957726,0.05214215,0.0,4
0.66001564,0.055533312,0.081874795,0.05254977,0.0,4
0.66023767,0.056148995,0.08318953,0.053171936,0.0,4
0.6607127,0.056777485,0.084639624,0.053840112,0.0,4
0.6609996,0.058231425,0.08624666,0.054578636,12.0,4
0.66105837,0.061847907,0.08847961,0.055736296,0.0,4
0.6614012,0.06489572,0.0910543,0.057453357,0.0,4
0.6625499,0.06667684,0.09344323,0.059218924,0.0,4
0.66367555,0.06816922,0.09546257,0.060569573,0.0,4
0.6646112,0.07009683,0.0974219,0.061515708,12.0,4
0.6656019,0.0737213,0.099992156,0.06258196,0.0,4
0.66682464,0.07689775,0.10292545,0.06406386,12.0,4
0.6686346,0.08084587,0.1062376,0.06587562,0.0,4
0.6707671,0.08336236,0.10970248,0.06780753,0.0,4
0.67342025,0.08528214,0.11326241,0.06958251,12.0,4
0.67619395,0.08959239,0.11770948,0.07171756,12.0,4
0.67904836,0.09493714,0.12327378,0.075143784,0.0,4
0.6827239,0.098312944,0.12884061,0.07961602,12.0,4
0.68692,0.102640875,0.13461663,0.083985716,0.0,4
0.6914225,0.105920225,0.1406545,0.08790508,0.0,4
0.6957844,0.10830879,0.14610487,0.09144726,0.0,4
0.70007056,0.11082731,0.15054311,0.09474876,12.0,4
0.703844,0.114711925,0.15500978,0.09792736,12.0,4
0.7075739,0.11846496,0.15919748,0.10106258,0.0,4
0.71281797,0.119926386,0.16252768,0.10362458,12.0,4
0.71849924,0.12301827,0.16648097,0.10557528,12.0,4
0.7243248,0.12675734,0.17216617,0.108706675,0.0,4
0.7305296,0.12850007,0.17765795,0.11337757,12.0,4
0.7367366,0.13155541,0.18232316,0.118157044,0.0,4
0.74221355,0.13311991,0.18720719,0.12213555,0.0,4
0.7473665,0.13424075,0.19024839,0.12446868,12.0,4
0.75176376,0.13648067,0.19229864,0.12557805,0.0,4
0.7555762,0.13659799,0.19443023,0.12627354,0.0,4
0.75914097,0.13556671,0.19456476,0.12633374,0.0,4
0.7617664,0.13397388,0.19443028,0.12615144,0.0,4
0.76397246,0.13165817,0.19321366,0.12640731,0.0,4
0.7658018,0.12861878,0.19092163,0.12627336,0.0,4
0.7664608,0.12510556,0.18822917,0.12495355,0.0,4
0.7657823,0.12172394,0.1852485,0.12284678,12.0,4
0.7643715,0.11958131,0.18235663,0.12064647,0.0,4
0.7628955,0.116632365,0.17965165,0.11859028,0.0,4
0.7616644,0.11400485,0.17692502,0.11648638,12.0,4
0.7599933,0.11336634,0.17486419,0.11485318,0.0,4
0.7590467,0.11198465,0.17315303,0.11385672,0.0,4
0.7581533,0.1103156,0.17120543,0.11259237,0.0,4
0.75642735,0.10939865,0.16954917,0.1109578,12.0,4
0.75428057,0.1101836,0.16855618,0.10964849,0.0,4
0.7526534,0.10991658,0.16764894,0.108608216,0.0,4
0.7514496,0.10912055,0.16642407,0.10724864,0.0,4
0.74984616,0.10842974,0.16533387,0.10585281,0.0,4
0.7483642,0.107624665,0.16414715,0.1048988,0.0,4
0.7467307,0.10646323,0.1624642,0.10410379,0.0,4
0.74482405,0.1053383,0.1606189,0.1030395,12.0,4
0.7427304,0.105379105,0.15918595,0.10192107,0.0,4
0.7413278,0.104355425,0.15797812,0.10105057,0.0,4
0.7402948,0.102803946,0.15662086,0.10022406,0.0,4
0.7389452,0.10138157,0.15538947,0.09953013,0.0,4
0.73744553,0.0999866,0.15416825,0.09918989,0.0,4
0.73578835,0.09844599,0.15245345,0.098829396,0.0,4
0.73392504,0.09675077,0.15036654,0.09793243,0.0,4
0.7318808,0.09495,0.14806727,0.09646026,0.0,4
0.72988445,0.09345914,0.14600661,0.094695956,12.0,4
0.7279737,0.09344158,0.14419787,0.093104996,0.0,4
0.72644687,0.09263749,0.14290865,0.09191499,0.0,4
0.7255237,0.09130742,0.14156361,0.090879336,0.0,4
0.7245002,0.090154454,0.14024703,0.08998128,0.0,4
0.72304493,0.08914672,0.13908559,0.089417584,0.0,4
0.72135895,0.08810053,0.13769808,0.08900146,0.0,4
0.7196116,0.08694095,0.13606413,0.08831013,0.0,4
0.7176166,0.08606958,0.13443395,0.087196,12.0,4
0.71581006,0.086696826,0.13324617,0.08600143,0.0,4
0.7146,0.08655765,0.13247074,0.085062884,0.0,4
0.7139339,0.085815094,0.13174672,0.08422912,0.0,4
0.71316993,0.085191965,0.13100988,0.08348697,0.0,4
0.71215934,0.08469774,0.13042183,0.08309749,0.0,4
0.7109659,0.08412814,0.12963694,0.08303434,0.0,4
0.7096732,0.08338332,0.12855744,0.08290511,0.0,4
0.708217,0.082471155,0.12729168,0.082413,0.0,4
0.7067411,0.08143771,0.12587382,0.08155265,0.0,4
0.70541465,0.080316514,0.12436848,0.08047235,0.0,4
0.70401216,0.07910684,0.1227953,0.07930887,0.0,4
0.7025574,0.077789776,0.121161364,0.07814289,0.0,4
0.7010875,0.07638225,0.11944272,0.07702378,0.0,4
0.69959205,0.07490258,0.11760637,0.07597423,0.0,4
0.69803864,0.0733914,0.11576397,0.07499496,0.0,4
0.6964739,0.07188489,0.1138996,0.07404205,0.0,4
0.6948753,0.07036993,0.11200846,0.07308084,0.0,4
0.6931681,0.068866365,0.11008421,0.07209025,0.0,4
0.6914507,0.06740021,0.1081954,0.07106618,0.0,4
0.6897313,0.06598604,0.1063336,0.07001365,0.0,4
0.6880231,0.06463221,0.104476176,0.06892041,0.0,4
0.6863326,0.06333893,0.10269898,0.067783974,0.0,4
0.68468046,0.062067606,0.10092685,0.06661933,0.0,4
0.68305945,0.060826275,0.09916936,0.06544718,0.0,4
0.68146276,0.059961144,0.09756489,0.06428917,12.0,4
0.67994714,0.06059794,0.09625128,0.063262224,0.0,4
0.678651,0.060964145,0.09536372,0.062516995,0.0,4
0.6778517,0.06055657,0.094806775,0.061964944,0.0,4
0.6772092,0.060035232,0.094298765,0.06148334,0.0,4
0.676358,0.059717286,0.09387471,0.061120115,0.0,4
0.67539185,0.059985526,0.09378205,0.060986683,12.0,4
0.6746234,0.062084485,0.09422832,0.06123013,0.0,4
0.67406017,0.063705936,0.09500986,0.06183459,0.0,4
0.67392546,0.064278364,0.09588168,0.0623802,0.0,4
0.67412394,0.06466998,0.096592344,0.06262507,0.0,4
0.6741622,0.06526179,0.09722891,0.062716156,0.0,4
0.6739317,0.065988004,0.09793331,0.06289738,0.0,4
0.67375463,0.06665302,0.09854325,0.06320588,0.0,4
0.67353046,0.067129225,0.0989039,0.06348338,0.0,4
0.67317027,0.067367904,0.099030584,0.063574426,0.0,4
0.67292684,0.06737595,0.09892969,0.063441515,0.0,4
0.6728635,0.067180224,0.098611526,0.063144505,0.0,4
0.6727228,0.06679524,0.09813172,0.06277595,0.0,4
0.67242086,0.066230856,0.09755734,0.062415108,0.0,4
0.67204815,0.06550355,0.0969274,0.06210919,0.0,4
0.6715626,0.06463581,0.0962355,0.061872505,0.0,4
0.6709558,0.06365483,0.09545953,0.061692838,0.0,4
0.6703662,0.06256621,0.094588816,0.061538737,0.0,4
0.66980106,0.06140888,0.09362809,0.061367977,0.0,4
0.66916424,0.060224336,0.09258344,0.061138067,0.0,4
0.66846055,0.059039082,0.091459826,0.06081629,0.0,4
0.6676967,0.05787035,0.09026752,0.060385704,0.0,4
0.66685694,0.056732617,0.08902254,0.059846275,0.0,4
0.6659645,0.055647165,0.08774324,0.059206598,0.0,4
0.6650955,0.054620247,0.08645816,0.05848528,0.0,4
0.6642441,0.053623512,0.08518963,0.05770918,0.0,4
0.6633828,0.052648302,0.08394839,0.056909487,0.0,4
0.66252315,0.051697534,0.082720965,0.056104545,0.0,4
0.66164654,0.050781175,0.08148285,0.055282805,0.0,4
0.6607442,0.050222293,0.08045941,0.054454032,12.0,4
0.659872,0.051207334,0.079817995,0.053727306,0.0,4
0.6591404,0.05197038,0.07931688,0.053241048,0.0,4
0.6587866,0.051845185,0.079133324,0.052918,0.0,4
0.6586473,0.051466443,0.0790182,0.052632246,0.0,4
0.6583517,0.05122123,0.07894045,0.052369438,0.0,4
0.65786296,0.051209796,0.07900621,0.052217536,0.0,4
0.6574337,0.051364746,0.079211354,0.05223204,0.0,4
0.6570136,0.051574957,0.07941013,0.052365556,0.0,4
0.656496,0.051759668,0.07949658,0.05250479,0.0,4
0.6560379,0.05188236,0.07944681,0.052545097,0.0,4
0.65575314,0.051933322,0.07925959,0.05243395,0.0,4
0.65543234,0.051917993,0.07894181,0.052171353,0.0,4
0.65506303,0.05218084,0.0786535,0.051794793,12.0,4
0.654732,0.053990714,0.0786928,0.051494323,0.0,4
0.65457046,0.055424515,0.07906016,0.051464606,0.0,4
0.654745,0.055811968,0.07971603,0.051590413,0.0,4
0.65516925,0.055872187,0.08043629,0.051731374,0.0,4
0.6554856,0.05640762,0.08122099,0.051902108,12.0,4
0.65562946,0.05901328,0.08252629,0.052451607,0.0,4
0.65600187,0.06116273,0.08428584,0.053614754,0.0,4
0.65684587,0.06217135,0.086186975,0.055079084,0.0,4
0.65779865,0.062934324,0.08799593,0.05647896,0.0,4
0.6584867,0.06383571,0.08960643,0.05771056,0.0,4
0.659097,0.065194674,0.09121126,0.05885729,12.0,4
0.65978676,0.068175726,0.09312722,0.06019752,0.0,4
0.6606699,0.07076854,0.095339954,0.061778106,12.0,4
0.6620146,0.07427319,0.09816497,0.06346406,0.0,4
0.66406167,0.07698561,0.10156957,0.06516702,12.0,4
0.66655314,0.080991894,0.10557978,0.06700038,0.0,4
0.66934025,0.083972864,0.10989141,0.06916387,0.0,4
0.67236674,0.08607478,0.114123,0.07153615,0.0,4
